id,name,fsa_code,area,main_type,cuisine_group,price_level,rating,user_rating_count,menu_for_children,good_for_children,good_for_groups,accepts_non_cash,has_free_parking,has_paid_parking,open_24hrs,weekday_open_days,weekend_open_days,total_hrs,avg_daily_hrs,avg_weekday_hrs,avg_weekend_hrs
ChIJtxeg8ccZoFMRPsVoKai0hho,Popeyes Louisiana Kitchen,T6T,The Meadows,fast or casual dining,fast food restaurant,inexpensive,4.2,2170.0,True,True,True,True,True,False,False,5,2,82.5,11.785714285714286,11.7,12.0
ChIJD3kEsbYfoFMRV1eIMdBCFpA,Tim Hortons,T6R,Riverbend,beverage and bar,beverage shop,inexpensive,3.5,1078.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJ2Wy5ZE0ioFMRHAcu5weVqBw,Padmanadi,T5H,North and EastDowntown Fringe,other cuisine,vegan restaurant,moderate,4.7,2585.0,False,True,True,True,True,True,False,4,2,54.0,9.0,8.5,10.0
ChIJpYPr6kIZoFMRT7zUojUQLzI,Dil-e-Punjab Sweets & Restaurant,T6L,EastMill Woods,asian cuisine,indian restaurant,inexpensive,4.3,738.0,False,False,False,True,True,False,False,5,2,80.5,11.5,11.5,11.5
ChIJy6T5Drj1n1MRKBdHOMvVXxU,Blowers & Grafton (Windermere),T6W,Heritage Valley,beverage and bar,bar,moderate,4.5,2034.0,False,False,True,True,True,False,False,5,2,92.0,13.142857142857142,12.8,14.0
ChIJa5GGL_YhoFMR5khCKCbQdmI,Pita Pit,T6G,WestUniversity / Strathcona Place,fast or casual dining,fast food restaurant,inexpensive,4.0,84.0,True,True,False,True,True,False,False,5,2,74.0,10.571428571428571,11.0,9.5
ChIJa86rX3AkoFMRMAaYQT9JA-o,KFC,T5L,NorthWestmount /  WestCalder /  EastMistatim,fast or casual dining,fast food restaurant,inexpensive,3.0,601.0,True,True,True,True,True,False,False,5,2,105.0,15.0,15.0,15.0
ChIJSfdrckYioFMRB0JtFukdK7w,Bistro Praha,T5J,NorthDowntown,generic restaurant,restaurant,moderate,4.7,1001.0,False,True,True,True,False,True,False,5,2,72.5,10.357142857142858,11.2,8.25
ChIJk-8ekWQeoFMRtebAoS2nSsk,Panago Pizza,T6W,Heritage Valley,delivery or takeaway,meal delivery,moderate,4.0,112.0,False,False,False,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJXYMPlFEZoFMRF3eAjuPH2j0,Wendy's,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,fast or casual dining,fast food restaurant,inexpensive,2.8,70.0,True,True,True,True,True,False,False,5,2,104.0,14.857142857142858,16.0,12.0
ChIJbbQf7ioioFMRzWqw-rALwx8,Original Joe's,T5N,Glenora /  SWDowntown Fringe,generic restaurant,restaurant,moderate,4.2,959.0,False,False,True,True,True,False,False,5,2,94.0,13.428571428571429,13.4,13.5
ChIJbQdWhOYjoFMRvvdHgsWCDX4,Dang Good Restaurant,T5L,NorthWestmount /  WestCalder /  EastMistatim,asian cuisine,vietnamese restaurant,inexpensive,4.7,979.0,False,True,True,True,True,False,False,4,2,54.0,9.0,9.0,9.0
ChIJZ3GmA-QeoFMRh7LhSqkZFEs,Tokyo Express (Heritage),T6J,Kaskitayo / Aspen Gardens,asian cuisine,japanese restaurant,inexpensive,4.2,712.0,True,True,True,True,True,False,False,5,2,105.0,15.0,15.0,15.0
ChIJDXQ5BT8ZoFMRv5HS4498pDo,Tim Hortons,T6K,WestMill Woods,beverage and bar,beverage shop,inexpensive,3.5,368.0,True,True,True,True,True,False,False,5,2,71.0,10.142857142857142,11.0,8.0
ChIJn5z8Nh4ioFMRC5svyo3IJr4,Earls Kitchen + Bar,T6G,WestUniversity / Strathcona Place,beverage and bar,bar,moderate,4.4,1904.0,False,False,True,True,True,True,False,5,2,86.0,12.285714285714286,12.2,12.5
ChIJGSCZq2oZoFMRW0gglkjvQtQ,Boston Pizza,T6L,EastMill Woods,western cuisine,italian restaurant,moderate,3.8,1727.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJuQ2bRmMeoFMRVZ0kZLGg96I,Tim Hortons,T6W,Heritage Valley,beverage and bar,beverage shop,inexpensive,3.7,614.0,True,True,False,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJ5dNycAshoFMR1J069EHAhV4,Subway,T5P,NorthJasper Place,fast or casual dining,fast food restaurant,inexpensive,3.3,178.0,True,True,True,True,True,False,False,5,2,80.5,11.5,12.0,10.25
ChIJjVKmhu48oFMRPlg6AibIqTk,Taystee Donair & Pizza,T5A,WestClareview /  EastLondonderry,fast or casual dining,fast food restaurant,inexpensive,4.3,476.0,True,True,True,True,True,False,False,5,2,83.5,11.928571428571429,12.2,11.25
ChIJ39cIhmIjoFMRSkhM0ZoBmc0,Popeyes Louisiana Kitchen,T5E,WestLondonderry /  EastCalder,fast or casual dining,fast food restaurant,inexpensive,4.0,2764.0,True,True,True,True,True,False,False,5,2,89.5,12.785714285714286,12.7,13.0
ChIJ786a0Z4hoFMRLURbDrEC4Ww,Allegro Italian Kitchen,T5N,Glenora /  SWDowntown Fringe,western cuisine,italian restaurant,expensive,4.6,311.0,False,True,True,True,True,False,False,5,1,42.5,7.083333333333333,7.5,5.0
ChIJcdIZ7MoYoFMRxuinJy9V7CQ,Pearl River Restaurant,T6E,SouthBonnie Doon /  EastUniversity,asian cuisine,chinese restaurant,moderate,4.4,709.0,False,True,True,True,True,False,False,5,2,46.0,6.571428571428571,7.2,5.0
ChIJOT4te-QeoFMRnYw6X2OYLBA,Tutti Frutti breakfast & lunch,T6J,Kaskitayo / Aspen Gardens,fast or casual dining,fast food restaurant,moderate,3.8,690.0,True,True,True,True,True,False,False,5,2,79.0,11.285714285714286,10.6,13.0
ChIJMYBT1vYhoFMR-pAmSeLkAGQ,Tim Hortons,T6G,WestUniversity / Strathcona Place,beverage and bar,beverage shop,inexpensive,4.0,171.0,True,False,False,True,True,False,False,5,0,40.0,8.0,8.0,0.0
ChIJFwyUCuQeoFMRPw0yFd_wE2o,Panago Pizza,T6J,Kaskitayo / Aspen Gardens,western cuisine,italian restaurant,moderate,3.9,110.0,False,False,False,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJoyf49yoioFMR1F3JPEwIcYU,Violino Restaurant,T5N,Glenora /  SWDowntown Fringe,western cuisine,italian restaurant,expensive,4.4,843.0,False,False,True,True,True,False,False,4,2,36.0,6.0,6.0,6.0
ChIJBbNOkS8YoFMRKVeQwTNHXU4,Maple Cafe Pizza & Donair,T6P,EastSoutheast Industrial /  SouthClover Bar,western cuisine,italian restaurant,inexpensive,4.1,47.0,True,True,True,True,True,False,False,5,1,42.0,7.0,7.5,4.5
ChIJZ-EMgyojoFMRg4cru7XJYF4,Pizza 73,T5W,CentralBeverly,western cuisine,italian restaurant,inexpensive,4.4,546.0,True,True,False,True,True,False,False,5,2,99.0,14.142857142857142,14.2,14.0
ChIJ42DRkw8ioFMRuFoEuc52cIA,Chicago Deep Dish Pizza,T6E,SouthBonnie Doon /  EastUniversity,western cuisine,italian restaurant,moderate,3.2,313.0,False,False,False,True,True,True,False,5,2,92.5,13.214285714285714,13.5,12.5
ChIJ81JGNsgZoFMR6o_UTaS9SPc,Tim Hortons,T6T,The Meadows,beverage and bar,beverage shop,inexpensive,3.6,1490.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJ8YzxBcQeoFMRq1GvOh5joDQ,Thai Express Restaurant Edmonton,T6N,South Industrial,asian cuisine,thai restaurant,inexpensive,3.4,222.0,False,True,False,True,True,False,False,5,2,64.0,9.142857142857142,9.2,9.0
ChIJ83ZlBL4ioFMR_duXWuuJdME,Fargos on 50th,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,beverage and bar,bar,moderate,4.0,670.0,True,True,True,True,True,False,False,5,2,89.0,12.714285714285714,12.6,13.0
ChIJc71ubxP1n1MR60lTWc2uVlA,A&W,T6W,Heritage Valley,western cuisine,american restaurant,inexpensive,4.6,526.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJBRHgJbwioFMRI_zRhJw6F8E,Five Guys,T6A,NorthCapilano,fast or casual dining,fast food restaurant,moderate,4.3,901.0,True,True,True,True,True,False,False,5,2,77.0,11.0,11.0,11.0
ChIJT-ey6UEhoFMRyFyrRBt0ETs,Hi Dozo Sushi,T5M,SouthWestmount / Groat Estate /  EastNorthwest Industrial,asian cuisine,japanese restaurant,moderate,4.1,49.0,False,False,False,True,True,False,False,5,2,75.0,10.714285714285714,11.4,9.0
ChIJR9aNDBMgoFMRhBpa9Jd_IdE,Rice Bowl Deluxe (Callingwood),T5T,West Jasper Place / West Edmonton Mall,asian cuisine,asian restaurant,moderate,3.9,605.0,False,True,True,True,True,False,False,5,2,70.0,10.0,10.0,10.0
ChIJ-YBmI78koFMRzpegAaqjXQY,Dairy Queen Grill & Chill,T5X,EastCastle Downs,fast or casual dining,fast food restaurant,inexpensive,3.7,457.0,True,True,True,True,True,False,False,5,2,89.5,12.785714285714286,12.7,13.0
ChIJd8QlwvogoFMRxYlXmv-4NmI,Arby's,T5T,West Jasper Place / West Edmonton Mall,fast or casual dining,fast food restaurant,inexpensive,4.0,758.0,True,True,True,True,True,False,False,5,2,91.0,13.0,13.0,13.0
ChIJbcEji00ioFMRS_V1VpOi1BE,Emperor's Palace Chinese Cuisine,T5H,North and EastDowntown Fringe,asian cuisine,chinese restaurant,moderate,4.1,933.0,False,False,True,True,True,False,False,5,2,67.5,9.642857142857142,9.5,10.0
ChIJ29TEkO4YoFMRQoUQKO7QRTY,Subway,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,fast or casual dining,fast food restaurant,inexpensive,4.2,123.0,True,True,False,True,True,False,False,5,2,70.5,10.071428571428571,11.0,7.75
ChIJYzTgenIkoFMR1IbvXz6INPw,Albert's Family Restaurant,T6V,The Palisades /  WestCastle Downs,fast or casual dining,breakfast restaurant,moderate,4.3,494.0,True,True,True,True,True,False,False,5,2,52.0,7.428571428571429,7.5,7.25
ChIJTTeBXJgeoFMRah_pvo3iGNQ,Zaika Bistro,T6X,Ellerslie,asian cuisine,indian restaurant,moderate,4.1,1279.0,True,True,True,True,True,False,False,5,2,70.0,10.0,10.1,9.75
ChIJE4sPdXMfoFMRLDMC09hYwdM,Booster Juice,T6R,Riverbend,beverage and bar,beverage shop,moderate,3.9,37.0,False,False,False,True,False,False,False,5,2,98.0,14.0,14.0,14.0
ChIJAVHTNsUjoFMRy3IYf9qs0as,KFC,T5M,SouthWestmount / Groat Estate /  EastNorthwest Industrial,fast or casual dining,fast food restaurant,inexpensive,3.1,1102.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJg20Z80YioFMRZ26uK5Ek2EY,Edo Japan,T5J,NorthDowntown,fast or casual dining,fast food restaurant,inexpensive,3.3,49.0,False,False,False,True,False,False,False,5,1,47.0,7.833333333333333,8.0,7.0
ChIJtzOKZ_0goFMRdz_fcRG2rm8,Badass Jacks,T5P,NorthJasper Place,fast or casual dining,fast food restaurant,inexpensive,4.7,357.0,True,True,True,True,True,False,False,5,1,53.0,8.833333333333334,9.0,8.0
ChIJgao40B8ZoFMRBHb4flJGxY4,Carl's Jr.,T6T,The Meadows,fast or casual dining,fast food restaurant,moderate,4.0,738.0,True,True,True,True,True,False,False,5,2,98.0,14.0,14.0,14.0
ChIJvfOXltMjoFMRxVjLe3xyyOg,Albert's Family Restaurant,T5N,Glenora /  SWDowntown Fringe,fast or casual dining,breakfast restaurant,inexpensive,4.4,688.0,True,True,True,True,True,False,False,5,2,55.0,7.857142857142857,8.0,7.5
ChIJacm5CG0ZoFMRAHYpt2qT2TI,KFC,T6L,EastMill Woods,fast or casual dining,fast food restaurant,inexpensive,3.3,649.0,True,True,True,True,True,False,False,4,2,84.0,14.0,14.0,14.0
ChIJu9U6rh67Y0ERVdI68jbY_Iw,Franco's Sports Bar and Grill,T5Y,Horse Hill /  EastLake District,beverage and bar,bar,moderate,3.9,328.0,False,False,True,True,True,False,False,5,2,109.0,15.571428571428571,15.4,16.0
ChIJRXhLhoI8oFMRDm-S2ULgwYU,McDonald's,T5Y,Horse Hill /  EastLake District,fast or casual dining,fast food restaurant,inexpensive,3.4,2435.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJ2z9uub4koFMRj4ca2vFKFoo,Subway,T5X,EastCastle Downs,fast or casual dining,fast food restaurant,inexpensive,3.5,309.0,True,True,False,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJ3chkglghoFMRlunt8w1KR5k,Wendy's,T5L,NorthWestmount /  WestCalder /  EastMistatim,fast or casual dining,fast food restaurant,inexpensive,3.7,865.0,True,True,True,True,True,False,False,5,2,108.5,15.5,15.5,15.5
ChIJ47dzAk0ioFMR83oe7Cz_QAw,Old Szechuan Chinese Restaurant,T6E,SouthBonnie Doon /  EastUniversity,asian cuisine,chinese restaurant,moderate,4.0,189.0,False,False,True,True,True,False,False,4,2,36.0,6.0,6.0,6.0
ChIJp5tUWqYYoFMRqhTUxVUqNA4,Dairy Queen Grill & Chill,T6E,SouthBonnie Doon /  EastUniversity,fast or casual dining,fast food restaurant,inexpensive,3.9,459.0,True,True,True,True,True,False,False,5,2,82.25,11.75,11.75,11.75
ChIJsytb-MUjoFMRvb-jeYv9O7c,Tim Hortons,T5G,North Central  / Queen Mary Park / Blatchford,beverage and bar,beverage shop,inexpensive,3.8,1011.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJMwLspoAkoFMRfn2IkahHE7E,The Bedouins Restaurant,T6V,The Palisades /  WestCastle Downs,other cuisine,middle eastern restaurant,moderate,4.7,1771.0,False,True,True,True,True,False,False,5,2,68.0,9.714285714285714,9.7,9.75
ChIJw3e4UE8ioFMRCoWsj8IjZ4Q,KFC,T5J,NorthDowntown,fast or casual dining,fast food restaurant,inexpensive,3.2,174.0,True,True,True,True,True,False,False,5,2,51.0,7.285714285714286,8.0,5.5
ChIJM06CxYYioFMRK9laBXBPj9U,Harvest Chinese Restaurant,T6C,CentralBonnie Doon,asian cuisine,chinese restaurant,moderate,4.2,351.0,False,True,True,True,True,False,False,4,2,56.0,9.333333333333334,9.25,9.5
ChIJJQrRmL4koFMRH1J12uluHck,Booster Juice,T5X,EastCastle Downs,beverage and bar,beverage shop,moderate,3.9,184.0,True,False,False,True,True,False,False,5,2,91.0,13.0,14.0,10.5
ChIJ69Yojw4ioFMRW2994heisiQ,Kinshi Rinji,T6E,SouthBonnie Doon /  EastUniversity,asian cuisine,japanese restaurant,moderate,4.1,1133.0,False,True,True,True,True,False,False,5,2,53.0,7.571428571428571,7.4,8.0
ChIJLQD9pkFqK4gR4AoebcZGtHc,Domino's Pizza,T5T,West Jasper Place / West Edmonton Mall,delivery or takeaway,meal delivery,inexpensive,4.0,379.0,False,False,False,True,True,False,False,5,2,91.5,13.071428571428571,14.7,9.0
ChIJJeJZyIb1n1MRqBUDAQpTxDk,Sushi Shop,T6W,Heritage Valley,asian cuisine,japanese restaurant,moderate,3.8,304.0,True,True,False,True,True,False,False,5,2,64.0,9.142857142857142,9.1,9.25
ChIJ0eK4Zy4ioFMRitdYzvOPm7g,On The Rocks,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,beverage and bar,bar,moderate,4.2,2334.0,False,False,True,True,True,False,False,5,2,105.0,15.0,15.0,15.0
ChIJbRzHTbchoFMRS1Yq30q61gM,Ichiban,T5R,CentralJasper Place / Buena Vista,asian cuisine,japanese restaurant,moderate,4.5,540.0,False,True,True,True,True,False,False,5,2,24.0,3.4285714285714284,3.5,3.25
ChIJDZ9UeoM8oFMRXJaqS7Ssoyg,Thai Express Restaurant Edmonton,T5Y,Horse Hill /  EastLake District,asian cuisine,thai restaurant,inexpensive,3.6,270.0,False,True,True,True,True,False,False,5,2,73.0,10.428571428571429,10.3,10.75
ChIJQckVGkMjoFMRvaJDha-codw,TacoTime,T5E,WestLondonderry /  EastCalder,other cuisine,mexican restaurant,inexpensive,3.9,330.0,True,True,True,True,True,False,False,5,2,82.5,11.785714285714286,12.0,11.25
ChIJRbLTnLYfoFMRv0Pb-eMcQPk,Taco Bell,T6R,Riverbend,fast or casual dining,fast food restaurant,inexpensive,3.4,363.0,True,True,True,True,True,False,False,5,2,101.5,14.5,14.5,14.5
ChIJCxVakOgjoFMRS62k69Zdwl0,Tim Hortons,T5L,NorthWestmount /  WestCalder /  EastMistatim,beverage and bar,beverage shop,inexpensive,3.7,787.0,True,True,True,True,True,False,False,5,2,112.0,16.0,16.0,16.0
ChIJJ0QS0-ofoFMRa84oHdSTD6E,Saigon Cuisine,T6R,Riverbend,asian cuisine,vietnamese restaurant,inexpensive,4.3,204.0,False,True,True,True,True,False,False,5,2,72.0,10.285714285714286,10.2,10.5
ChIJ_f3he5YioFMRSjD6Upqi-w0,Dairy Queen Grill & Chill,T6A,NorthCapilano,fast or casual dining,fast food restaurant,inexpensive,3.2,450.0,True,True,True,True,True,False,False,5,2,87.5,12.5,12.5,12.5
ChIJM9_mBb88oFMRsXwcEYrc91s,Cora Breakfast and Lunch,T5Y,Horse Hill /  EastLake District,fast or casual dining,breakfast restaurant,moderate,4.1,1222.0,True,True,True,True,True,False,False,5,2,62.0,8.857142857142858,9.0,8.5
ChIJa6s4_iUfoFMRNue5Vstx-bI,Gateway Lanes Restaurant,T6J,Kaskitayo / Aspen Gardens,generic restaurant,restaurant,moderate,3.9,44.0,True,False,True,True,True,False,False,5,2,61.0,8.714285714285714,7.2,12.5
ChIJkUudjCQhoFMRiG6EXcC5ulY,Tim Hortons,T5S,WestNorthwest Industrial / Winterburn,beverage and bar,beverage shop,inexpensive,3.9,1100.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJi385zT0ZoFMRhv_MOQ9nLtE,Wendy's,T6L,EastMill Woods,fast or casual dining,fast food restaurant,inexpensive,3.7,660.0,True,True,True,True,True,False,False,5,2,122.5,17.5,17.5,17.5
ChIJ__-_l_8hoFMRDKqt9hX-jEE,Farrow Garneau,T6G,WestUniversity / Strathcona Place,fast or casual dining,fast food restaurant,moderate,4.7,893.0,False,False,False,True,True,True,False,5,2,70.0,10.0,10.0,10.0
ChIJCeLbSTMeoFMRRvvRZhDjZjo,Remedy Cafe,T6R,Riverbend,beverage and bar,beverage shop,moderate,4.2,1311.0,False,False,True,True,True,False,False,5,2,98.0,14.0,14.0,14.0
ChIJE_qbap31n1MRU6gxV0rgmg4,Dairy Queen Grill & Chill,T6W,Heritage Valley,fast or casual dining,fast food restaurant,inexpensive,3.5,321.0,True,True,True,True,True,False,False,5,2,80.5,11.5,11.5,11.5
ChIJ2UKQD74ioFMRtJaEsOeimfQ,Mary Brown's Chicken,T6A,NorthCapilano,fast or casual dining,fast food restaurant,moderate,3.8,311.0,True,True,False,True,True,False,False,5,2,91.0,13.0,13.0,13.0
ChIJia7sZp31n1MRuj_4atS_w50,Chopped Leaf,T6W,Heritage Valley,fast or casual dining,fast food restaurant,moderate,3.6,173.0,True,True,True,True,True,False,False,5,2,80.0,11.428571428571429,12.0,10.0
ChIJoziJjgMfoFMRSbvKTalc4ME,Royal Pizza Blue Quill,T6J,Kaskitayo / Aspen Gardens,western cuisine,italian restaurant,moderate,4.0,311.0,False,False,False,True,True,False,False,5,2,80.0,11.428571428571429,11.4,11.5
ChIJ1XAmpzoeoFMR6yxarmV5ovs,XIX Nineteen,T6R,Riverbend,generic restaurant,restaurant,expensive,4.4,1250.0,False,False,True,True,True,False,False,5,2,69.5,9.928571428571429,8.7,13.0
ChIJc2d_MDQioFMRN0aiTbABEmU,Wendy's,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,fast or casual dining,fast food restaurant,inexpensive,3.9,1195.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJj9q2O0IjoFMRUOq_sYZqE1E,Smilie's Place Hot Pot (82st),T5E,WestLondonderry /  EastCalder,delivery or takeaway,meal delivery,moderate,3.9,471.0,True,True,True,True,True,False,False,4,2,66.0,11.0,11.0,11.0
ChIJ23_dYW87oFMRT2Kn0e7jQlU,Original Joe's,T5Y,Horse Hill /  EastLake District,generic restaurant,restaurant,moderate,4.1,985.0,False,False,True,True,True,False,False,5,2,94.0,13.428571428571429,13.4,13.5
ChIJ38vIkjIioFMRr88QSn1kbT8,Brewsters Brewing Company and Restaurant - Unity Square,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,beverage and bar,bar,moderate,4.2,785.0,False,True,True,True,True,True,False,5,2,85.5,12.214285714285714,12.3,12.0
ChIJqbIYfBMhoFMRa4JA9s8C8Pc,PM Lounge,T5P,NorthJasper Place,beverage and bar,bar,moderate,4.5,696.0,False,False,True,True,True,False,False,5,2,104.0,14.857142857142858,14.8,15.0
ChIJ2xSGOlcgoFMR_W6q5rjYOvo,Dairy Queen Grill & Chill,T5J,NorthDowntown,fast or casual dining,fast food restaurant,inexpensive,3.0,80.0,True,True,True,True,True,False,False,5,2,70.0,10.0,10.2,9.5
ChIJQXgoArQfoFMR7XwbBNS4XSQ,Famoso Italian Pizzeria - Magrath,T6R,Riverbend,western cuisine,italian restaurant,moderate,4.3,544.0,True,True,True,True,True,False,False,5,2,71.5,10.214285714285714,10.1,10.5
ChIJk5Ti_jf1n1MRE9fcGN-NB1I,The Canadian Brewhouse,T6W,Heritage Valley,beverage and bar,bar,moderate,4.5,2379.0,True,True,True,True,True,False,False,5,2,97.5,13.928571428571429,13.7,14.5
ChIJ2wTN20sjoFMRVjbdGF0DKcw,China Village,T5C,CentralLondonderry,asian cuisine,chinese restaurant,moderate,3.8,237.0,False,True,True,True,True,False,False,5,2,39.5,5.642857142857143,5.6,5.75
ChIJF4aFzsckoFMRF3jbALwMzbI,Tim Hortons,T5X,EastCastle Downs,beverage and bar,beverage shop,inexpensive,3.8,1379.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJPy_tuFQioFMRXQWFXYVhTBc,Kuya Allan's Lechon Pinoy,T5G,North Central  / Queen Mary Park / Blatchford,generic restaurant,restaurant,moderate,4.3,217.0,False,True,False,True,True,False,False,3,2,37.5,7.5,7.5,7.5
ChIJ_xvZAjEfoFMRyjX4mnAyvoY,Olive Garden Italian Restaurant,T6J,Kaskitayo / Aspen Gardens,western cuisine,italian restaurant,moderate,4.2,4703.0,True,True,True,True,True,False,False,5,2,79.0,11.285714285714286,11.2,11.5
ChIJNYPguVwfoFMRC3QWS8heqgQ,Hawaiian Poke and More -Terwillegar Towne,T6R,Riverbend,western cuisine,american restaurant,moderate,4.4,17.0,False,False,False,True,False,False,False,3,2,27.5,5.5,4.5,7.0
ChIJZd3ouu0YoFMRjUZHUV1Gn_c,Tim Hortons,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,beverage and bar,beverage shop,inexpensive,3.5,711.0,True,True,True,True,True,False,False,5,2,115.0,16.428571428571427,17.0,15.0
ChIJX80lgookoFMRSHDRUNlrR98,YEG Burger,T5X,EastCastle Downs,western cuisine,american restaurant,inexpensive,4.6,1511.0,True,True,True,True,True,False,False,5,2,67.0,9.571428571428571,9.8,9.0
ChIJ8xxEdw8joFMRL_1X_FMCLy0,Koultures Afro-Continental Restaurant,T5B,East North Central  /  WestBeverly,generic restaurant,restaurant,moderate,3.9,379.0,False,True,True,True,True,False,False,5,2,70.0,10.0,10.0,10.0
ChIJz6RrDDEjoFMRsKMM1PAKqcg,PrimeTime Donair & Poutine,T6A,NorthCapilano,fast or casual dining,fast food restaurant,inexpensive,4.3,160.0,False,False,False,True,True,False,False,5,2,77.0,11.0,11.0,11.0
ChIJ_3qLRk8ioFMRWzUjmQRKMyw,Subway,T5J,NorthDowntown,fast or casual dining,fast food restaurant,inexpensive,3.9,67.0,True,True,True,True,True,False,False,5,2,75.0,10.714285714285714,13.0,5.0
ChIJsQtu0MQeoFMRvmxXNbJOpmU,OPA! of Greece South Edmonton Common,T6N,South Industrial,western cuisine,greek restaurant,inexpensive,4.4,400.0,True,True,True,True,True,False,False,5,2,80.5,11.5,11.5,11.5
ChIJZ-z3aiAioFMR1hvyKZsBtiI,Filistix SUB,T6G,WestUniversity / Strathcona Place,asian cuisine,asian restaurant,inexpensive,4.8,109.0,False,True,True,True,False,False,False,5,0,37.5,7.5,7.5,0.0
ChIJ8SwS1kIZoFMRJbk6bskqxmo,Subway,T6H,Southgate /  NorthRiverbend,fast or casual dining,fast food restaurant,inexpensive,4.1,274.0,True,True,True,True,True,False,False,5,2,105.0,15.0,16.0,12.5
ChIJ-_C4hQ31n1MRChJQUolEdt0,Lemongrass Cafe Windermere,T6W,Heritage Valley,asian cuisine,vietnamese restaurant,inexpensive,4.4,224.0,False,True,True,True,True,False,False,4,2,60.0,10.0,10.0,10.0
ChIJ70TDKOkfoFMR2BmLelsKDSg,Boardwalk Burgers - Edmonton Terwillegar,T6R,Riverbend,fast or casual dining,fast food restaurant,moderate,4.7,328.0,True,True,True,True,True,False,False,5,2,85.0,12.142857142857142,11.8,13.0
ChIJc2d_MDQioFMRr7rvQBdosf0,Tim Hortons,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,beverage and bar,beverage shop,inexpensive,3.7,2085.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJL9k6Yi4ioFMRVxAzHsmj9wY,Subway,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,fast or casual dining,fast food restaurant,inexpensive,3.8,101.0,True,True,True,True,True,False,False,5,2,74.0,10.571428571428571,12.0,7.0
ChIJg3MN5qckoFMRtaifZ-m5M8g,Top Donair,T5E,WestLondonderry /  EastCalder,other cuisine,middle eastern restaurant,inexpensive,4.0,685.0,True,True,True,True,True,False,False,5,2,89.5,12.785714285714286,12.7,13.0
ChIJVdJNeEofoFMR2VJYVO_mRgw,Sawmill Prime Rib & Steak House,T6H,Southgate /  NorthRiverbend,western cuisine,american restaurant,expensive,4.2,2165.0,True,True,True,True,True,False,False,5,2,77.5,11.071428571428571,10.9,11.5
ChIJ4SyiCO08oFMRj7FmNTw8tWg,Mary Brown's Chicken,T5A,WestClareview /  EastLondonderry,fast or casual dining,fast food restaurant,moderate,4.1,317.0,True,True,False,True,True,False,False,5,2,76.0,10.857142857142858,11.0,10.5
ChIJhVUKmSgnoFMR9PbVyJ-Xg-Y,Davao Baby Diner,T5V,CentralMistatim,western cuisine,american restaurant,inexpensive,4.8,22.0,True,True,False,True,True,False,False,5,0,55.0,11.0,11.0,0.0
ChIJpXdlAb4ioFMROh4DU98B69A,Panago Pizza,T6A,NorthCapilano,delivery or takeaway,meal delivery,moderate,4.1,62.0,False,False,False,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJQWCJDXUZoFMRhYNlM1yKByU,New Indian Sweets & Restaurant (MILLWOODS),T6T,The Meadows,asian cuisine,indian restaurant,moderate,3.5,563.0,False,False,False,True,True,False,False,5,2,84.0,12.0,12.0,12.0
ChIJZ7FrIRwhoFMRs_tENXvukLs,Refinery Grill,T5P,NorthJasper Place,beverage and bar,bar,moderate,4.3,1087.0,False,True,True,True,True,False,False,5,2,91.0,13.0,14.0,10.5
ChIJfX2G3OQgoFMRG0vQSL_LxjI,Pizza Hut,T5P,NorthJasper Place,western cuisine,italian restaurant,moderate,3.9,548.0,True,True,True,True,True,False,False,5,2,96.5,13.785714285714286,13.7,14.0
